ticker,name,category,display,technical_score,technical_tier,fundamental_score,fundamental_tag,price,sma50,sma150,sma200,volume_financeiro,vcp,vcp_conf,wedge,wedge_conf,cup_handle,cup_handle_conf,double_bottom,double_bottom_conf,inverse_hs,inverse_hs_conf,pre_breakout,breakout,breakout_vol_ratio,breakout_resistance,roe,pl,pvp,rank
TAEE3,TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.,BR_STOCK,TAEE3,7.0,B,3.0,OK,13.82,13.95,13.32,12.68,1347449.97,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,False,0.89,14.75,21.719,9.03268,0.62570745,824
C2RN34,C2RN34,BDR,CRNC (BDR: C2RN34),7.0,B,1.0,Fraco,10.19,7.77,9.76,9.91,11172254.4,False,0.0,False,0.0,False,0.0,True,0.85,True,0.9,False,False,1.4,11.19,0.247,509.5,3.0490723,825
DVER11,DVER11,ETF,DVER11,7.0,B,0.0,Fraco,13.66,13.68,12.85,12.61,341500.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,False,1.21,14.54,0.0,999.0,999.0,826
LILY34,LILY34,BDR,LLY (BDR: LILY34),7.0,B,3.0,OK,987.05,944.33,973.4,912.9,1832584644.74,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,True,False,0.49,992.8,107.45899999999999,35.026615,33.284435,827
AUVP11,AUVP11,ETF,AUVP11,7.0,B,0.0,Fraco,128.53,129.62,118.89,113.88,1589273.43,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,False,1.88,137.5,0.0,999.0,999.0,828
HIWP34,HIWP34,BDR,HIW (BDR: HIWP34),7.0,B,1.0,Fraco,25.82,22.6,25.22,26.2,25790978.02,False,0.0,False,0.0,False,0.0,True,0.7,True,0.8,True,False,0.71,25.27,3.771,31.108435,1.2154592,829
E1DI34,E1DI34,BDR,ED (BDR: E1DI34),7.0,B,2.0,Fraco,106.87,111.52,104.2,102.76,135943559.51,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,False,0.68,115.66,8.767,18.948582,1.5954081,830
DUKB34,DUKB34,BDR,DUK (BDR: DUKB34),7.0,B,3.0,OK,125.54,129.68,123.56,122.65,388158509.77,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,False,1.08,134.13,9.661,19.284178,1.8261425,831
CSUD3,CSU DIGITAL S.A.,BR_STOCK,CSUD3,7.0,B,5.0,Forte,18.0,18.23,17.49,17.1,11336400.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,False,8.18,19.8,22.509999999999998,7.0038915,1.6001422,832
M1CK34,M1CK34,BDR,MCK (BDR: M1CK34),7.0,B,2.0,Fraco,743.67,883.49,850.9,812.92,1961881731.28,False,0.0,False,0.0,False,0.0,True,0.85,True,0.9,False,False,3.02,879.1,0.0,21.443771,-70.47,833
PHMO34,PHMO34,BDR,PM (BDR: PHMO34),7.0,B,1.0,Fraco,170.53,166.32,162.06,161.7,541666542.75,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,True,False,0.64,171.75,0.0,24.01831,-26.562305,834
G2DD34,G2DD34,BDR,GDDY (BDR: G2DD34),6.93,B,4.0,Forte,85.2,84.73,107.87,118.1,116429885.43,False,0.0,False,0.0,True,0.85,True,0.85,True,0.8,False,False,0.57,93.99,398.215,13.502377,53.383457,835
A1VY34,A1VY34,BDR,AVY (BDR: A1VY34),6.92,B,4.0,Forte,166.68,171.89,175.59,173.58,77447691.92,False,0.0,False,0.0,True,0.85,False,0.0,True,0.9,True,False,0.66,175.98,30.857,18.77027,5.715069,836
EZTC3,EZ TEC EMPREEND. E PARTICIPACOES S.A.,BR_STOCK,EZTC3,6.9,B,2.0,Fraco,14.3,14.61,14.3,13.46,27284400.36,False,0.0,False,0.0,False,0.0,True,0.55,True,0.65,False,False,0.94,16.33,10.949000999999999,7.566138,0.78844357,837
GRND3,GRENDENE S.A.,BR_STOCK,GRND3,6.9,B,3.0,OK,4.36,4.6,4.34,4.23,10249488.31,False,0.0,False,0.0,False,0.0,True,0.7,False,0.0,False,False,0.47,4.82,17.924,6.1408453,1.2471396,838
P2AN34,P2AN34,BDR,PANW (BDR: P2AN34),6.9,B,4.0,Forte,183.68,166.17,183.14,184.83,1001364358.79,False,0.0,False,0.0,False,0.0,True,0.7,True,0.75,True,False,0.94,187.27,16.259001,102.04444,13.747474,839
CMIN3,CSN MINERAÇÃO S.A.,BR_STOCK,CMIN3,6.9,B,3.0,OK,4.81,4.88,5.23,5.1,52145209.38,False,0.0,False,0.0,False,0.0,True,0.7,True,0.75,True,False,1.62,5.05,19.459,16.033333,3.910569,840
P1DT34,P1DT34,BDR,PRU (BDR: P1DT34),6.9,B,2.0,Fraco,100.16,96.86,102.96,102.7,313448127.3,False,0.0,False,0.0,False,0.0,True,0.55,True,0.9,True,False,1.19,102.84,11.359999,10.31514,1.0743554,841
SCVB11,SCVB11,ETF,SCVB11,6.9,B,0.0,Fraco,93.97,95.41,94.77,93.06,50367.92,False,0.0,False,0.0,False,0.0,True,0.55,True,0.65,False,False,0.81,100.39,0.0,999.0,999.0,842
C1HR34,C1HR34,BDR,CHRW (BDR: C1HR34),6.9,B,3.0,OK,168.59,174.97,164.4,153.64,245702723.48,False,0.0,False,0.0,False,0.0,True,0.7,False,0.0,False,False,0.64,190.15,34.838,34.058586,11.688969,843
LWSA3,LWSA S.A.,BR_STOCK,LWSA3,6.9,B,2.0,Fraco,4.0,3.81,3.95,3.92,19408400.0,False,0.0,False,0.0,False,0.0,False,0.0,True,0.7,False,False,1.51,4.31,-8.648,999.0,0.89206064,844
N1VS34,N1VS34,BDR,NVS (BDR: N1VS34),6.9,B,1.0,Fraco,148.36,152.06,140.12,134.82,165314878.2,False,0.0,False,0.0,False,0.0,False,0.0,True,0.7,False,False,0.72,156.46,34.929,21.255014,6.1369185,845
C2OL34,C2OL34,BDR,CIB (BDR: C2OL34),6.9,B,3.0,OK,66.84,69.78,66.48,61.93,17660798.03,False,0.0,False,0.0,False,0.0,True,0.7,False,0.0,False,False,0.78,78.49,16.692999999999998,8.794737,0.0015055924,846
ABCB4,BCO ABC BRASIL S.A.,BR_STOCK,ABCB4,6.8,B,4.0,Forte,25.31,26.1,24.22,23.29,21683076.54,False,0.0,False,0.0,False,0.0,False,0.0,True,0.65,False,False,1.27,27.7,15.463,4.730841,0.9031222,847
GOLB11,GOLB11,ETF,GOLB11,6.8,B,0.0,Fraco,116.29,118.55,112.4,112.4,198623.32,False,0.0,False,0.0,False,0.0,True,0.4,False,0.0,True,False,0.19,120.46,0.0,999.0,999.0,848
F2IV34,F2IV34,BDR,FIVN (BDR: F2IV34),6.8,B,3.0,OK,21.9,16.59,18.92,20.75,119328279.92,False,0.0,False,0.0,False,0.0,True,0.85,True,0.8,False,False,1.15,25.34,7.664999999999999,33.692307,2.1512768,849
STZB34,STZB34,BDR,STZ (BDR: STZB34),6.8,B,2.0,Fraco,152.29,153.29,145.92,147.62,225782402.83,False,0.0,False,0.0,True,0.8,False,0.0,True,0.65,False,False,0.89,167.48,22.636999,15.830561,3.2553813,850
RENT4,LOCALIZA RENT A CAR S.A.,BR_STOCK,RENT4,6.8,B,2.0,Fraco,45.6,45.53,45.11,,6370319.79,False,0.0,False,0.0,False,0.0,False,0.0,True,0.65,False,False,0.38,51.34,7.210999999999999,999.0,1.9554869,851
INLG11,INLG11,ETF,INLG11,6.8,B,1.0,Fraco,70.12,72.59,72.27,71.1,133368.25,False,0.0,False,0.0,False,0.0,False,0.0,True,0.9,True,False,0.24,73.84,0.0,5.015737,999.0,852
NATU3,NATURA COSMETICOS S.A.,BR_STOCK,NATU3,6.8,B,1.0,Fraco,10.52,9.72,8.78,8.83,72387071.15,False,0.0,False,0.0,False,0.0,True,0.4,False,0.0,True,False,0.86,10.72,4.768,40.46154,1.113817,853
BIOM3,BIOMM S.A.,BR_STOCK,BIOM3,6.8,B,2.0,Fraco,7.49,7.3,7.57,7.53,390977.99,False,0.0,False,0.0,False,0.0,True,0.85,True,0.8,False,False,0.01,8.0,-2.321,999.0,3.2693148,854
JNJB34,JNJB34,BDR,JNJ (BDR: JNJB34),6.8,B,3.0,OK,224.62,237.31,216.9,205.75,1757219966.78,False,0.0,False,0.0,False,0.0,False,0.0,True,0.65,False,False,1.07,244.2,26.416,25.997684,6.658366,855
PATC11,PATC11,ETF,PATC11,6.7,B,0.0,Fraco,38.9,38.78,40.18,39.7,57144.1,False,0.0,False,0.0,False,0.0,True,0.85,False,0.0,True,False,0.09,39.85,0.0,999.0,999.0,856
B1ME34,B1ME34,BDR,ONC (BDR: B1ME34),6.7,B,2.0,Fraco,313.32,300.67,322.42,320.7,120910190.83,False,0.0,False,0.0,False,0.0,False,0.0,True,0.85,True,False,2.19,328.39,7.4590000000000005,126.850204,7.963806,857
CASH3,MÉLIUZ S.A.,BR_STOCK,CASH3,6.7,B,1.0,Fraco,4.49,3.81,3.98,4.28,4613923.76,False,0.0,False,0.0,False,0.0,True,0.85,False,0.0,True,False,0.82,4.6,-0.263,999.0,0.9938025,858
E2TS34,E2TS34,BDR,ETSY (BDR: E2TS34),6.7,B,1.0,Fraco,64.97,56.39,58.26,58.88,174710245.55,False,0.0,False,0.0,False,0.0,True,0.55,True,0.55,False,False,0.66,70.88,0.0,24.892721,-5.422753,859
LSAG11,LSAG11,ETF,LSAG11,6.7,B,0.0,Fraco,75.96,80.43,77.24,74.53,580106.51,False,0.0,False,0.0,False,0.0,True,0.55,True,0.55,False,False,8.38,80.84,0.0,999.0,999.0,860
K1SS34,K1SS34,BDR,KSS (BDR: K1SS34),6.7,B,2.0,Fraco,14.41,14.02,17.04,16.31,44798297.47,False,0.0,False,0.0,False,0.0,True,0.85,True,0.75,False,False,0.77,16.17,6.9299996,6.0546217,0.39869407,861
AURO11,AURO11,ETF,AURO11,6.7,B,0.0,Fraco,103.14,109.32,107.26,105.87,228145.68,False,0.0,False,0.0,False,0.0,True,0.7,True,0.65,True,False,0.53,108.41,0.0,999.0,999.0,862
DISB34,DISB34,BDR,DIS (BDR: DISB34),6.7,B,3.0,OK,108.06,100.86,106.67,108.99,2507294943.59,False,0.0,False,0.0,False,0.0,True,0.55,True,0.8,True,True,3.08,107.11,12.024,15.91458,1.7691842,863
H1OG34,H1OG34,BDR,HOG (BDR: H1OG34),6.7,B,2.0,Fraco,23.84,20.69,22.05,23.26,100457254.88,False,0.0,False,0.0,False,0.0,True,0.7,True,0.9,False,False,1.23,25.12,7.115,8.57554,0.8515198,864
AZOI34,AZOI34,BDR,AZO (BDR: AZOI34),6.62,B,1.0,Fraco,3541.79,3532.23,3659.01,3767.35,749726115.47,False,0.0,False,0.0,True,0.85,True,0.7,True,0.8,False,False,0.81,3729.82,0.0,24.819832,-20.11398,865
CPAY34,CPAY34,BDR,CPAY (BDR: CPAY34),6.62,B,3.0,OK,305.43,311.17,306.15,308.41,191304548.76,False,0.0,False,0.0,True,0.85,True,0.7,True,0.8,False,False,1.39,343.56,29.071,20.321358,5.376058,866
CAPH34,CAPH34,BDR,CPRI (BDR: CAPH34),6.6,B,0.0,Fraco,19.29,19.11,21.75,21.41,46639325.63,False,0.0,False,0.0,False,0.0,True,0.7,True,0.85,False,False,0.96,21.71,-195.589,999.0,21.895575,867
BRSR6,BCO ESTADO DO RIO GRANDE DO SUL S.A.,BR_STOCK,BRSR6,6.6,B,3.0,OK,15.55,17.14,15.21,13.98,40622820.5,False,0.0,False,0.0,False,0.0,True,0.55,False,0.0,False,False,1.37,18.9,15.67,3.7112172,0.5548617,868
CHVX34,CHVX34,BDR,CVX (BDR: CHVX34),6.6,B,2.0,Fraco,185.16,193.26,169.48,165.15,2032531356.12,False,0.0,False,0.0,False,0.0,True,0.55,False,0.0,False,False,1.2,196.67,0.0,32.257843,1.9665446,869
MRVE3,MRV ENGENHARIA E PARTICIPACOES S.A.,BR_STOCK,MRVE3,6.6,B,1.0,Fraco,7.04,8.1,8.01,7.77,65963391.64,False,0.0,False,0.0,False,0.0,True,0.85,True,0.7,False,False,1.02,8.14,-15.305,999.0,0.7437144,870
INEP3,INEPAR S.A. INDUSTRIA E CONSTRUCOES,BR_STOCK,INEP3,6.6,B,1.0,Fraco,2.16,1.54,1.39,1.47,495072.02,False,0.0,False,0.0,False,0.0,True,0.55,False,0.0,False,False,4.2,2.38,0.0,999.0,-0.0510397,871
FSLR34,FSLR34,BDR,FSLR (BDR: FSLR34),6.6,B,5.0,Forte,218.0,197.22,230.66,222.51,547693826.0,False,0.0,False,0.0,False,0.0,False,0.0,True,0.8,True,False,0.99,221.58,18.436000999999997,14.073596,2.4526625,872
H1UM34,H1UM34,BDR,HUM (BDR: H1UM34),6.6,B,2.0,Fraco,246.33,192.65,229.13,238.94,314546661.9,False,0.0,False,0.0,False,0.0,False,0.0,True,0.8,True,False,0.71,246.82,6.280000500000001,26.28922,1.6823522,873
CHME34,CHME34,BDR,CME (BDR: CHME34),6.6,B,4.0,Forte,288.34,299.92,280.36,275.89,585852376.3,False,0.0,False,0.0,False,0.0,False,0.0,True,0.55,False,False,0.91,304.86,15.919,24.581415,3.9191008,874
AGRO3,BRASILAGRO - CIA BRAS DE PROP AGRICOLAS,BR_STOCK,AGRO3,6.6,B,2.0,Fraco,19.16,20.72,20.24,20.12,3370243.97,False,0.0,False,0.0,False,0.0,True,0.55,True,1.0,False,False,0.5,21.1,-0.074,999.0,0.91846025,875
C2HD34,C2HD34,BDR,CHDN (BDR: C2HD34),6.5,B,4.0,Forte,92.25,90.39,98.3,99.16,100182024.0,False,0.0,False,0.0,True,1.0,True,0.7,True,0.55,False,False,0.85,102.89,35.001,16.98895,5.8664546,876
A1MP34,A1MP34,BDR,AMP (BDR: A1MP34),6.5,B,5.0,Forte,475.29,454.68,472.16,479.19,186192009.11,False,0.0,False,0.0,False,0.0,True,0.7,True,0.55,True,False,0.58,485.29,66.93599999999999,11.849664,6.62342,877
MAXR11,MAXR11,ETF,MAXR11,6.5,B,0.0,Fraco,60.11,62.76,62.25,61.97,68645.62,False,0.0,False,0.0,False,0.0,False,0.0,True,0.75,False,False,1.4,64.05,0.0,999.0,999.0,878
BODI11,BODI11,ETF,BODI11,6.5,B,0.0,Fraco,9.89,10.01,,,189986.91,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,True,False,0.35,10.14,0.0,999.0,999.0,879
VWRA11,VWRA11,ETF,VWRA11,6.5,B,0.0,Fraco,105.01,101.69,103.33,103.33,561383.47,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,True,False,0.94,103.99,0.0,999.0,999.0,880
LAVV3,LAVVI EMPREENDIMENTOS IMOBILIÁRIOS S.A.,BR_STOCK,LAVV3,6.5,B,3.0,OK,12.67,15.28,14.83,13.95,8454691.05,False,0.0,False,0.0,False,0.0,True,0.7,True,0.8,False,False,0.97,15.72,26.358998,5.9764156,1.6538311,881
GXUS11,GXUS11,ETF,GXUS11,6.5,B,0.0,Fraco,106.81,104.09,104.84,104.84,63231.52,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,True,False,0.37,106.63,0.0,999.0,999.0,882
BRSR3,BCO ESTADO DO RIO GRANDE DO SUL S.A.,BR_STOCK,BRSR3,6.5,B,3.0,OK,17.8,18.71,16.44,15.11,78320.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,False,0.73,19.62,15.67,4.24821,0.63514715,883
SAUD3,SAUD3,BR_STOCK,SAUD3,6.5,B,5.0,Forte,15.64,,,,59005029.3,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,True,False,1.13,16.07,46.408,15.038463,6.64966,884
XBCI11,XBCI11,ETF,XBCI11,6.5,B,0.0,Fraco,115.09,,,,379912.08,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,True,False,0.5,120.7,0.0,999.0,999.0,885
O1KT34,O1KT34,BDR,OKTA (BDR: O1KT34),6.5,B,3.0,OK,77.44,75.91,83.39,85.76,229786635.08,False,0.0,False,0.0,False,0.0,True,0.85,True,0.9,True,False,1.15,82.05,3.5060000000000002,59.11451,1.9623445,886
ITSA3,ITAUSA S.A.,BR_STOCK,ITSA3,6.5,B,5.0,Forte,13.44,13.86,12.35,11.71,7246847.77,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,False,3.02,14.99,17.571,9.08108,1.6976128,887
PFRM3,PROFARMA DISTRIB PROD FARMACEUTICOS S.A.,BR_STOCK,PFRM3,6.5,B,4.0,Forte,7.62,8.2,8.01,7.79,5548121.92,False,0.0,False,0.0,False,0.0,True,0.85,True,0.65,False,False,4.2,8.75,7.824000000000001,7.85567,0.694242,888
M1DB34,M1DB34,BDR,MDB (BDR: M1DB34),6.5,B,3.0,OK,265.26,261.76,333.56,317.67,219184611.33,False,0.0,False,0.0,False,0.0,False,0.0,True,0.75,True,False,0.61,272.87,-2.481,999.0,7.231931,889
S1LG34,S1LG34,BDR,SLG (BDR: S1LG34),6.5,B,0.0,Fraco,44.71,39.21,44.07,47.15,54222364.36,False,0.0,False,0.0,False,0.0,True,0.7,True,0.55,True,False,1.06,44.71,-3.472,999.0,0.9594421,890
JBSS32,JBS N.V.,BDR,JBS (BDR: JBSS32),6.5,B,3.0,OK,16.69,16.55,15.06,15.02,66014776.92,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,False,0.84,18.65,25.257,8.830688,2.0488584,891
ABBV34,ABBV34,BDR,ABBV (BDR: ABBV34),6.4,C,1.0,Fraco,205.03,212.05,219.14,215.02,1494494620.63,False,0.0,False,0.0,False,0.0,True,0.4,True,0.8,True,False,1.0,214.87,0.0,100.504906,-110.82703,892
HASH11,HASH11,ETF,HASH11,6.4,C,0.0,Fraco,51.7,48.53,62.99,69.49,12539111.39,False,0.0,False,0.0,False,0.0,True,0.85,True,0.85,True,False,0.9,52.4,0.0,999.0,999.0,893
DGCO34,DGCO34,BDR,DG (BDR: DGCO34),6.4,C,4.0,Forte,116.37,127.43,124.8,120.39,339102420.74,False,0.0,False,0.0,False,0.0,True,0.7,True,0.75,False,False,1.14,127.26,18.992001,16.988321,3.010711,894
L2RN34,L2RN34,BDR,LRN (BDR: L2RN34),6.4,C,4.0,Forte,93.0,90.02,87.41,102.97,31260369.0,False,0.0,False,0.0,False,0.0,True,0.55,True,0.4,False,False,0.33,102.49,20.143,14.553991,2.525321,895
VRTX34,VRTX34,BDR,VRTX (BDR: VRTX34),6.4,C,4.0,Forte,427.65,450.25,446.02,435.7,514431724.21,False,0.0,False,0.0,False,0.0,True,0.55,True,0.65,True,False,1.12,447.82,24.197,25.379822,5.6145625,896
MYPK3,IOCHPE MAXION S.A.,BR_STOCK,MYPK3,6.4,C,1.0,Fraco,10.1,9.65,10.2,11.01,11260490.43,False,0.0,False,0.0,False,0.0,True,0.7,True,1.0,True,False,1.1,10.6,4.3759998,16.557377,0.35001385,897
S1NP34,S1NP34,BDR,SNPS (BDR: S1NP34),6.4,C,2.0,Fraco,504.42,435.99,448.47,478.18,789012271.74,False,0.0,False,0.0,False,0.0,True,0.7,False,0.0,True,False,0.93,512.54,5.5430003,77.24655,3.1612,898
E1CL34,E1CL34,BDR,ECL (BDR: E1CL34),6.4,C,4.0,Forte,263.42,272.63,272.18,271.71,350676839.2,False,0.0,False,0.0,False,0.0,True,0.55,True,0.9,False,False,1.0,279.0,22.427,35.64547,7.6034064,899
T1EL34,T1EL34,BDR,TEL (BDR: T1EL34),6.3,C,4.0,Forte,216.17,214.24,224.78,220.22,443734533.11,False,0.0,False,0.0,False,0.0,True,0.55,True,0.85,False,False,0.61,252.56,22.719998999999998,22.080694,4.8888435,900
L1HX34,L1HX34,BDR,LHX (BDR: L1HX34),6.3,C,2.0,Fraco,302.2,348.12,320.76,309.15,554005754.78,False,0.0,False,0.0,False,0.0,True,0.55,True,0.85,False,False,0.98,364.27,0.0,32.847828,2.9402323,901
RGTI34,RGTI34,BDR,RGTI (BDR: RGTI34),6.3,C,1.0,Fraco,20.09,16.46,24.34,22.88,696300380.06,False,0.0,False,0.0,False,0.0,False,0.0,True,0.65,True,False,1.49,20.17,-64.273,999.0,12.183141,902
FASL34,FASL34,BDR,FAST (BDR: FASL34),6.3,C,4.0,Forte,44.71,45.4,43.43,44.41,481628450.1,False,0.0,False,0.0,False,0.0,False,0.0,True,0.9,False,False,1.8,49.41,33.842,39.566372,12.866187,903
Q1RV34,Q1RV34,BDR,QRVO (BDR: Q1RV34),6.3,C,3.0,OK,88.94,81.64,84.58,85.76,214594793.65,False,0.0,False,0.0,False,0.0,True,0.55,True,0.85,False,False,2.16,96.68,9.624,24.501377,2.2281792,904
JALL3,JALLES MACHADO S.A.,BR_STOCK,JALL3,6.3,C,0.0,Fraco,3.26,3.3,3.01,3.02,2149643.99,False,0.0,False,0.0,False,0.0,True,0.7,True,0.7,False,False,0.77,3.79,2.279,21.733332,0.47639924,905
P1HM34,P1HM34,BDR,PHM (BDR: P1HM34),6.23,C,3.0,OK,120.1,122.8,124.49,125.2,262212525.17,False,0.0,False,0.0,True,0.85,True,0.7,True,0.6,False,False,1.13,133.14,16.178,11.626331,1.7686734,906
UNIP5,UNIPAR CARBOCLORO S.A.,BR_STOCK,UNIP5,6.22,C,2.0,Fraco,,64.93,63.37,61.27,,False,0.0,False,0.0,True,0.85,True,0.55,False,0.0,False,False,,65.88,20.807000000000002,16.068293,4.0767326,907
RANI3,IRANI PAPEL E EMBALAGEM S.A.,BR_STOCK,RANI3,6.2,C,3.0,OK,7.86,8.96,8.62,8.33,7565250.13,False,0.0,False,0.0,False,0.0,True,0.55,True,0.8,False,False,0.82,9.42,18.021,7.1454544,1.2478172,908
B1AM34,B1AM34,BDR,BAM (BDR: B1AM34),6.2,C,3.0,OK,48.63,45.92,50.13,52.28,178825595.4,False,0.0,False,0.0,False,0.0,True,0.7,True,0.9,True,False,1.29,50.33,22.306,31.577923,9.635427,909
BRKM5,BRASKEM S.A.,BR_STOCK,BRKM5,6.2,C,0.0,Fraco,9.45,9.97,8.55,8.59,36590399.26,False,0.0,False,0.0,False,0.0,True,0.85,False,0.0,False,False,0.68,10.72,0.0,999.0,-0.46641332,910
SIMH3,SIMPAR S.A.,BR_STOCK,SIMH3,6.2,C,1.0,Fraco,11.13,11.57,11.24,10.89,38277183.39,False,0.0,False,0.0,False,0.0,True,0.85,False,0.0,False,False,1.02,12.95,3.277,111.3,1.0525818,911
MCDC34,MCDC34,BDR,MCD (BDR: MCDC34),6.2,C,2.0,Fraco,284.1,310.79,308.54,306.89,1348414199.57,False,0.0,False,0.0,False,0.0,True,0.7,True,0.65,False,False,1.25,312.54,0.0,23.77406,-112.78285,912
CURY3,CURY CONSTRUTORA E INCORPORADORA S.A.,BR_STOCK,CURY3,6.2,C,5.0,Forte,31.48,35.14,33.7,32.46,254975404.29,False,0.0,False,0.0,False,0.0,True,0.7,True,0.65,False,False,1.85,37.89,72.77,10.563758,7.018952,913
COTY34,COTY34,BDR,COTY (BDR: COTY34),6.2,C,2.0,Fraco,2.65,2.28,3.03,3.39,41929422.46,False,0.0,False,0.0,False,0.0,True,0.7,True,0.9,True,True,1.76,2.58,-12.592,999.0,0.65936804,914
GOLX11,GOLX11,ETF,GOLX11,6.1,C,0.0,Fraco,54.71,55.91,55.56,,2395750.86,False,0.0,False,0.0,False,0.0,True,0.55,False,0.0,True,False,0.79,56.95,0.0,999.0,999.0,915
BITH11,BITH11,ETF,BITH11,6.1,C,0.0,Fraco,90.68,83.48,104.92,114.39,8035336.19,False,0.0,False,0.0,False,0.0,True,0.7,True,0.85,True,False,0.89,91.08,0.0,999.0,999.0,916
LMTB34,LMTB34,BDR,LMT (BDR: LMTB34),6.1,C,2.0,Fraco,514.26,605.91,546.95,520.89,643789249.73,False,0.0,False,0.0,False,0.0,True,0.55,True,0.75,False,False,0.64,636.88,67.64,24.891579,15.793741,917
B1DX34,B1DX34,BDR,BDX (BDR: B1DX34),6.1,C,3.0,OK,144.76,158.09,155.45,153.03,492073095.17,False,0.0,False,0.0,False,0.0,True,0.55,True,0.75,False,False,1.19,159.95,6.959999999999999,23.692307,1.6303821,918
CRIP34,CRIP34,BDR,TCOM (BDR: CRIP34),6.0,C,5.0,Forte,54.45,52.23,63.0,64.33,153205586.0,False,0.0,False,0.0,False,0.0,True,0.85,True,0.65,True,False,1.15,55.7,21.125,7.8008595,1.429953,919
QLBR11,QLBR11,ETF,QLBR11,6.0,C,0.0,Fraco,122.73,125.95,119.55,119.55,3020262.65,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,False,2.72,134.07,0.0,999.0,999.0,920
T2TD34,T2TD34,BDR,TTD (BDR: T2TD34),6.0,C,4.0,Forte,24.01,23.79,34.43,40.75,367081978.62,False,0.0,False,0.0,False,0.0,True,0.85,True,0.65,True,False,0.98,24.87,16.317,26.677778,4.599617,921
V1IP34,V1IP34,BDR,VIPS (BDR: V1IP34),6.0,C,4.0,Forte,14.73,15.07,16.96,16.79,40585037.46,False,0.0,False,0.0,False,0.0,True,0.85,True,0.9,False,False,1.84,15.87,17.232999,7.115942,1.1864563,922
TSLA34,TSLA34,BDR,TSLA (BDR: TSLA34),6.0,C,3.0,OK,398.73,382.91,419.16,403.51,20394004958.84,False,0.0,False,0.0,False,0.0,False,0.0,True,0.5,True,False,0.86,409.28,4.901,365.80734,18.209345,923
BPAC3,BCO BTG PACTUAL S.A.,BR_STOCK,BPAC3,6.0,C,4.0,Forte,25.8,34.13,33.37,30.82,361199.99,False,0.0,False,0.0,False,0.0,True,0.7,True,0.55,False,False,1.07,30.0,23.868000000000002,18.428572,1.7745374,924
RIAA3,RIAA3,BR_STOCK,RIAA3,6.0,C,5.0,Forte,10.12,9.52,,,24587551.72,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,False,1.75,11.07,27.429,3.4305084,0.9454409,925
B1IL34,B1IL34,BDR,BILI (BDR: B1IL34),6.0,C,3.0,OK,22.37,24.24,27.05,26.37,73013758.92,False,0.0,False,0.0,False,0.0,True,0.85,True,0.9,False,False,1.81,25.62,8.033,53.26191,4.069092,926
IRIM11,IRIM11,ETF,IRIM11,6.0,C,1.0,Fraco,65.35,64.07,65.42,64.21,3960667.36,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,True,False,0.95,66.68,0.0,7.485682,999.0,927
SMTO3,SAO MARTINHO S.A.,BR_STOCK,SMTO3,6.0,C,2.0,Fraco,16.9,18.12,16.06,16.38,65830568.51,False,0.0,False,0.0,False,0.0,True,0.55,True,0.7,False,False,1.48,20.48,11.124,7.284483,0.7534887,928
JSRE11,JSRE11,ETF,JSRE11,6.0,C,1.0,Fraco,62.44,65.39,63.36,62.23,3325679.21,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,False,1.2,67.35,1.9769999999999999,10.05475,0.5697652,929
W1PP34,W1PP34,BDR,WPP (BDR: W1PP34),6.0,C,0.0,Fraco,18.53,16.97,19.71,21.22,4983532.5,False,0.0,False,0.0,False,0.0,True,0.85,True,0.65,True,False,0.7,18.85,-5.287,999.0,5.941573,930
BLMG11,BLMG11,ETF,BLMG11,6.0,C,0.0,Fraco,32.91,33.22,32.43,31.98,502733.16,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,True,False,2.71,33.7,0.0,999.0,999.0,931
TRXY11,TRXY11,ETF,TRXY11,6.0,C,1.0,Fraco,8.68,8.93,8.82,8.78,95124.12,False,0.0,False,0.0,False,0.0,True,0.7,True,0.55,False,False,0.69,9.54,0.0,17.36,999.0,932
L1VS34,L1VS34,BDR,LVS (BDR: L1VS34),5.92,C,4.0,Forte,53.22,54.13,57.83,56.56,238501337.53,False,0.0,False,0.0,True,0.85,False,0.0,True,0.65,False,False,0.75,58.12,90.455,19.638376,29.452131,933
